date,GOOG,AAPL,FB,BABA,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX,portfolio total
2015-09-14,0.0,0.0,0.0,0.0,304.3920745191,0.0,0.012976600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74744569566,20.20105164728,0.0,4.5386094038,0.0,332.89215786584003
2015-09-15,0.0,0.0,0.0,0.0,304.9700504809,0.0,0.0132618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74647125933,20.460952016260002,0.0,4.62591828904,0.0,333.81665384553
2015-09-16,0.0,0.0,0.0,0.0,307.90083855729995,0.0,0.0134757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79419190542,20.59867697874,0.0,4.66666244588,0.0,336.97384558733995
2015-09-17,0.0,0.0,0.0,0.0,314.6030804809,0.0,0.0134757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7230997208999996,20.705306002500002,0.0,4.55825345276,0.0,343.60321535706004
2015-09-18,0.0,0.0,0.0,0.0,315.4145990382,0.0,0.0133331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6549281301899996,20.469840488160003,0.0,4.4338381801999995,0.0,343.98653893675
2015-09-21,0.0,0.0,0.0,0.0,320.16105855729995,0.0,0.0129053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6578497682999997,20.6697589147,0.0,4.47094487936,0.0,348.97251741966
2015-09-22,0.0,0.0,0.0,0.0,314.32870201168004,0.0,0.0123349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60039175572,20.45206513098,0.0,4.43165561204,0.0,342.82514941042
2015-09-23,0.0,0.0,0.0,0.0,312.96839148674,0.0,0.012121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5887053077099997,20.46761491362,0.0,4.41201156308,0.0,341.44884427115
2015-09-24,0.0,0.0,0.0,0.0,311.613925,0.0,0.0122636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5653329338399993,20.2410360579,0.0,4.3814535039199995,0.0,339.81401109565996
2015-09-25,0.0,0.0,0.0,0.0,306.067635,0.0,0.0121923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5575413071099997,20.28102386842,0.0,4.47239976888,0.0,334.39079224440997
2015-09-28,0.0,0.0,0.0,0.0,294.28030803236,0.0,0.011835799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45918119643,19.62571898266,0.0,4.36399171128,0.0,321.7410357227299
2015-09-29,0.0,0.0,0.0,0.0,289.61559148674,0.0,0.0119071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5030049326399997,19.71679663716,0.0,4.35380569156,0.0,317.2011058481
2015-09-30,0.0,0.0,0.0,0.0,298.8516285573,0.0,0.0122636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61500078171,20.01889815156,0.0,4.436021060200001,0.0,326.93381215077
2015-10-01,0.0,0.0,0.0,0.0,304.00673346922,0.0,0.0124062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6188952896999997,20.154402752680003,0.0,4.4687623112,0.0,332.26120002280004
2015-10-02,0.0,0.0,0.0,0.0,310.90748995596,0.0,0.013047900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67927483596,20.45206513098,0.0,4.45630422524,0.0,339.50818204813993
2015-10-05,0.0,0.0,0.0,0.0,317.41125351325996,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66953746947,20.954093685,0.0,4.5449760072,0.0,346.59269467492993
2015-10-06,0.0,0.0,0.0,0.0,313.7915619236,0.0,0.013047900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63447708114,20.8630160305,0.0,4.5471740894,0.0,342.84927702464
2015-10-07,0.0,0.0,0.0,0.0,316.39541196764003,0.0,0.0132618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63155575632,21.17898823026,0.0,4.55303660344,0.0,345.77225435766
2015-10-08,0.0,0.0,0.0,0.0,311.26945543686,0.0,0.0137609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62765978631,21.33252567432,0.0,4.55303660344,0.0,340.79643840093
2015-10-09,0.0,0.0,0.0,0.0,315.14602899416,0.0,0.013974799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59844413622,21.32139938824,0.0,4.538380435280001,0.0,344.61822775390004
2015-10-12,0.0,0.0,0.0,0.0,321.21192696764,0.0,0.0133331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6188952896999997,21.5038609149,0.0,4.52299120924,0.0,350.87100748148
2015-10-13,0.0,0.0,0.0,0.0,320.45881201168004,0.0,0.0136896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60720905055,21.34587572166,0.0,4.51053312328,0.0,349.9361195071701
2015-10-14,0.0,0.0,0.0,0.0,318.08266052494,0.0,0.0139035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39198477306,21.145611411959997,0.0,4.39621226744,0.0,347.0303724774
2015-10-15,0.0,0.0,0.0,0.0,328.36372196764006,0.0,0.0140461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4552855397099997,21.6195685783,0.0,4.5354492952,0.0,357.98807148085007
2015-10-16,0.0,0.0,0.0,0.0,333.2211090382,0.0,0.0138322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37932420201,21.72637575682,0.0,4.57502202508,0.0,362.91566322211
2015-10-19,0.0,0.0,0.0,0.0,334.61644701168,0.0,0.014331299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4153570424999997,21.7486299156,0.0,4.5596324872,0.0,364.35439775698
2015-10-20,0.0,0.0,0.0,0.0,327.4529645191,0.0,0.0144026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43872972966,21.733052480439998,0.0,4.58161705128,0.0,357.22076638048
2015-10-21,0.0,0.0,0.0,0.0,324.46965307640005,0.0,0.014973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39295837395,21.494962016640002,0.0,4.54790714728,0.0,353.92045361427006
2015-10-22,0.0,0.0,0.0,0.0,329.22192043686005,0.0,0.015258200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4241211213900002,21.81093058984,0.0,4.63071555764,0.0,359.10294590573
2015-10-23,0.0,0.0,0.0,0.0,349.72571153078,0.0,0.0157573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42801719583,22.20478588552,0.0,4.6805480574,0.0,380.05481996953006
2015-10-26,0.0,0.0,0.0,0.0,355.31868144270004,0.0,0.0153295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3841930418999997,22.169178279500002,0.0,4.68274699716,0.0,385.57012926126004
2015-10-27,0.0,0.0,0.0,0.0,356.7198640382,0.0,0.0153295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3608199370199996,21.90216214648,0.0,4.66369294948,0.0,386.66186857118
2015-10-28,0.0,0.0,0.0,0.0,360.27530798832,0.0,0.0155434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3802973851799996,22.27153589556,0.0,4.7999983694,0.0,390.74268303846
2015-10-29,0.0,0.0,0.0,0.0,365.79241399416,0.0,0.0151869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3559506794099994,22.382794223159998,0.0,4.7787466293200005,0.0,396.32509242604993
2015-10-30,0.0,0.0,0.0,0.0,365.41295201168003,0.0,0.015115600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4114618035,22.02677210804,0.0,4.70839513552,0.0,395.57469665874004
2015-11-02,0.0,0.0,0.0,0.0,366.84328298831997,0.0,0.0156147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45041586438,22.1135559155,0.0,4.80292974336,0.0,397.22579921155994
2015-11-03,0.0,0.0,0.0,0.0,365.06848303235995,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48060626409,22.27821443246,0.0,4.8205176752800005,0.0,395.6640778041899
2015-11-04,0.0,0.0,0.0,0.0,374.19943600584,0.0,0.015686000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35789871663,22.36721701466,0.0,4.825647989,0.0,404.7658857261301
2015-11-05,0.0,0.0,0.0,0.0,382.78159701168005,0.0,0.015686000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4104873671699996,22.40504656866,0.0,4.868884605,0.0,413.48170155251006
2015-11-06,0.0,0.0,0.0,0.0,384.9533904809,0.0,0.0153295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44846824488,22.58528252078,0.0,5.01691380564,0.0,416.01938455220005
2015-11-09,0.0,0.0,0.0,0.0,382.6881659618,0.0,0.0150443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4435994049899996,22.35609254186,0.0,4.93850265112,0.0,413.44140485977
2015-11-10,0.0,0.0,0.0,0.0,385.13437351325996,0.0,0.0144026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37542938073,22.39614789706,0.0,4.95975501488,0.0,415.88010840592995
2015-11-11,0.0,0.0,0.0,0.0,393.05681500000003,0.0,0.014759099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34523772786,22.4473240985,0.0,4.93557065348,0.0,423.79970657984006
2015-11-12,0.0,0.0,0.0,0.0,388.59057798832,0.0,0.01426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3101793237,21.8687835149,0.0,4.83664058288,0.0,418.6204414098
2015-11-13,0.0,0.0,0.0,0.0,375.01676298832,0.0,0.0141887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12027493515,21.55281675498,0.0,4.804395937080001,0.0,404.50843931553004
2015-11-16,0.0,0.0,0.0,0.0,378.20443303236,0.0,0.0141887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08034602022,21.873236477259997,0.0,4.8740140611600005,0.0,408.04621829099995
2015-11-17,0.0,0.0,0.0,0.0,375.57139899416,0.0,0.0141174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.990749884,21.822056649260002,0.0,4.8461666712,0.0,405.24448959862
2015-11-18,0.0,0.0,0.0,0.0,387.38790995596,0.0,0.015115600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05113005684,22.06460007542,0.0,4.94289936124,0.0,417.46165504946003
2015-11-19,0.0,0.0,0.0,0.0,386.06266307640004,0.0,0.015258200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98685474943,22.0134220607,0.0,4.95828827544,0.0,416.03648636197005
2015-11-20,0.0,0.0,0.0,0.0,390.25448600584,0.0,0.0158286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9712726447,22.14025442356,0.0,4.94949462132,0.0,420.33133629542004
2015-11-23,0.0,0.0,0.0,0.0,396.40793596180004,0.0,0.0158286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99756696997,22.11132694106,0.0,4.9011276916,0.0,426.43378616443005
2015-11-24,0.0,0.0,0.0,0.0,391.83080701168,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.070607505,21.91773935498,0.0,4.8938002312,0.0,421.72963830285994
2015-11-25,0.0,0.0,0.0,0.0,394.27701456313997,0.0,0.0169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1115096030999996,21.842087046779998,0.0,4.89966188768,0.0,424.1472425007
2015-11-27,0.0,0.0,0.0,0.0,393.06265903819997,0.0,0.0166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06573803853,21.95556573574,0.0,4.92237950964,0.0,423.02295522210994
2015-11-30,0.0,0.0,0.0,0.0,388.12352899416,0.0,0.0168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0949540019099997,21.78868164424,0.0,4.88647183528,0.0,417.91046327559
2015-12-01,0.0,0.0,0.0,0.0,396.44880803236,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0550257135599996,21.79090381888,0.0,4.95462438932,0.0,426.2660461541199
2015-12-02,0.0,0.0,0.0,0.0,394.66816403819996,0.0,0.0161851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00925373127,21.60621853096,0.0,4.88500603136,0.0,424.1848274317899
2015-12-03,0.0,0.0,0.0,0.0,388.970075,0.0,0.0158999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04820841873,21.352550632,0.0,4.82198410288,0.0,418.20871805360997
2015-12-04,0.0,0.0,0.0,0.0,392.7006935573,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0209401792799997,21.96224245936,0.0,4.97514400704,0.0,422.67527660298
2015-12-07,0.0,0.0,0.0,0.0,391.06016052494,0.0,0.0168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01022733216,21.76643111202,0.0,4.90992165756,0.0,420.76356742668
2015-12-08,0.0,0.0,0.0,0.0,395.43881052494,0.0,0.017040700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0278885337599997,21.846534569299997,0.0,4.83370881912,0.0,425.16398314711995
2015-12-09,0.0,0.0,0.0,0.0,388.11768495596,0.0,0.0167555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9945287879799998,21.76643111202,0.0,4.797067853000001,0.0,417.69246820895995
2015-12-10,0.0,0.0,0.0,0.0,386.67566648674,0.0,0.0174685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97490555554,21.719700619820003,0.0,4.80805919952,0.0,416.19580036162
2015-12-11,0.0,0.0,0.0,0.0,373.73238701168003,0.0,0.0168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9229036971699998,21.10111012086,0.0,4.6952048492400005,0.0,402.46843247895004
2015-12-14,0.0,0.0,0.0,0.0,384.10100043686003,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93369622438,21.42820498014,0.0,4.70986125128,0.0,413.18944709266003
2015-12-15,0.0,0.0,0.0,0.0,384.5272135573,0.0,0.0168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94743263329,21.90216214648,0.0,4.8439671857199995,0.0,414.23760232279
2015-12-16,0.0,0.0,0.0,0.0,394.52805307640006,0.0,0.0181102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0121898851499997,22.26041164942,0.0,4.948762187120001,0.0,424.7675269980901
2015-12-17,0.0,0.0,0.0,0.0,391.53889701168004,0.0,0.0182528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92388419044,22.10242985608,0.0,4.85715895324,0.0,421.44062281144005
2015-12-18,0.0,0.0,0.0,0.0,387.7382235573,0.0,0.0174685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8493161577999997,21.4259828055,0.0,4.7193877294,0.0,416.75037875
2015-12-21,0.0,0.0,0.0,0.0,387.95423403819996,0.0,0.0180389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86010878944,21.592866897,0.0,4.80292974336,0.0,417.228178368
2015-12-22,0.0,0.0,0.0,0.0,387.16024701168004,0.0,0.0197501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9592068025,21.7041252246,0.0,4.81318982508,0.0,416.65651896386
2015-12-23,0.0,0.0,0.0,0.0,387.48134100584,0.0,0.020177900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00237826893,21.968919182980002,0.0,4.89013665692,0.0,417.36295301467004
2015-12-24,0.0,0.0,0.0,0.0,386.95004495596004,0.0,0.0208196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99256665271,21.93776453932,0.0,4.880609321240001,0.0,416.7818050692301
2015-12-28,0.0,0.0,0.0,0.0,394.19527100584,0.0,0.02139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99551011669,21.9244160786,0.0,4.86448734916,0.0,424.00107455029007
2015-12-29,0.0,0.0,0.0,0.0,405.15354846921997,0.0,0.02139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0170957976899997,22.18921026364,0.0,4.9150522831200005,0.0,435.29629681367
2015-12-30,0.0,0.0,0.0,0.0,402.29285148674,0.0,0.0212474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9886416511599996,22.00007042674,0.0,4.87987563968,0.0,432.18268660432
2015-12-31,0.0,0.0,0.0,0.0,394.59810855729995,0.0,0.0204631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98766094903,21.6640698694,0.0,4.8388382752800005,0.0,424.10914075100993
2016-01-04,0.0,0.0,0.0,0.0,371.8874959618,0.0,0.0197501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00728397261,21.096657158499998,0.0,4.693503762040001,0.0,400.7046909549501
2016-01-05,0.0,0.0,0.0,0.0,370.01926495596,0.0,0.0196075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05634247143,21.1367125137,0.0,4.701618384560001,0.0,398.93354582565
2016-01-06,0.0,0.0,0.0,0.0,369.35373701168004,0.0,0.017896299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9386023457799997,20.81341692934,0.0,4.63374664244,0.0,397.75739922924004
2016-01-07,0.0,0.0,0.0,0.0,354.92753196764005,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96607505917,20.43215418328,0.0,4.446360895000001,0.0,382.78837850509
2016-01-08,0.0,0.0,0.0,0.0,354.40792399416,0.0,0.015258200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8404851392799997,20.041970326279998,0.0,4.3467654358,0.0,381.65240309552007
2016-01-11,0.0,0.0,0.0,0.0,360.6489609618,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88758150283,20.19581557462,0.0,4.3401258164800005,0.0,388.08916805573
2016-01-12,0.0,0.0,0.0,0.0,360.73654855729995,0.0,0.017040700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95626344295,20.38756313482,0.0,4.3497165336400005,0.0,388.4471323687099
2016-01-13,0.0,0.0,0.0,0.0,339.67231303235997,0.0,0.0160425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8709016299399996,19.88589927674,0.0,4.23020252832,0.0,366.67535896736
2016-01-14,0.0,0.0,0.0,0.0,346.20526,0.0,0.0157573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59323071877,20.2247981355,0.0,4.29364824736,0.0,373.33269440163
2016-01-15,0.0,0.0,0.0,0.0,332.88248351325996,0.0,0.014473899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6599501058999997,19.77887767786,0.0,4.2080707757599995,0.0,359.54385597277997
2016-01-19,0.0,0.0,0.0,0.0,335.3929019236,0.0,0.0139035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53828508313,19.223706646900002,0.0,4.2058570236,0.0,361.37465417723
2016-01-20,0.0,0.0,0.0,0.0,333.81077307640004,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60304233499,18.98067748836,0.0,4.09519584404,0.0,359.50252274379005
2016-01-21,0.0,0.0,0.0,0.0,335.7081880764,0.0,0.014901699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6766300832199996,19.201411236000002,0.0,4.07601456564,0.0,361.67714566126
2016-01-22,0.0,0.0,0.0,0.0,348.1785745191,0.0,0.0144026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67564885894,19.62057448064,0.0,4.20143092256,0.0,374.69063138124
2016-01-25,0.0,0.0,0.0,0.0,348.26616153078004,0.0,0.015115600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65602520878,19.346333333460002,0.0,4.1062621880800005,0.0,374.38989786110005
2016-01-26,0.0,0.0,0.0,0.0,351.021775,0.0,0.014759099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7511989512999997,19.39761334518,0.0,4.2110218736,0.0,377.39636827007996
2016-01-27,0.0,0.0,0.0,0.0,340.57138298832,0.0,0.0151869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67564885894,18.90933081352,0.0,4.2080707757599995,0.0,366.37962033654003
2016-01-28,0.0,0.0,0.0,0.0,370.93002298832,0.0,0.0148304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64621380142,18.60164371674,0.0,4.22577642728,0.0,396.41848733375997
2016-01-29,0.0,0.0,0.0,0.0,342.70234,0.0,0.015686000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74040590194,19.850226165979997,0.0,4.38955448344,0.0,369.69821255136003
2016-02-01,0.0,0.0,0.0,0.0,335.58557303235995,0.0,0.015258200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80320080967,19.761040215839998,0.0,4.34233878904,0.0,362.50741104690997
2016-02-02,0.0,0.0,0.0,0.0,322.32700798831996,0.0,0.0141887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77769002269,19.1590473487,0.0,4.20733265048,0.0,348.48526671019
2016-02-03,0.0,0.0,0.0,0.0,310.04929148674,0.0,0.014759099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77965236682,19.27944664744,0.0,4.2353668326000005,0.0,336.3585164336
2016-02-04,0.0,0.0,0.0,0.0,313.07931903819997,0.0,0.014901699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78259635295,19.2482312589,0.0,4.308402879,0.0,339.43345122905
2016-02-05,0.0,0.0,0.0,0.0,293.1535395191,0.0,0.0141174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76689739105,18.45226004384,0.0,4.26045015076,0.0,318.64726450474996
2016-02-08,0.0,0.0,0.0,0.0,284.96254550292,0.0,0.0137609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80810693107,17.981809761020003,0.0,4.171183534,0.0,309.9374066290101
2016-02-09,0.0,0.0,0.0,0.0,281.44211148674,0.0,0.013547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73942488652,18.27612255784,0.0,4.14610021584,0.0,306.61730614694
2016-02-10,0.0,0.0,0.0,0.0,286.35204002202,0.0,0.013119200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67859221849,18.57488650374,0.0,4.0959334236,0.0,311.71457136785
2016-02-11,0.0,0.0,0.0,0.0,294.14019648673997,0.0,0.0132618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6422890087299997,18.30733771972,0.0,3.91518760732,0.0,319.01827262251
2016-02-12,0.0,0.0,0.0,0.0,296.04343801034,0.0,0.013047900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75904853668,18.92716827554,0.0,4.24126887236,0.0,321.98397159492004
2016-02-16,0.0,0.0,0.0,0.0,304.22858798832,0.0,0.013047900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8944495506399996,19.21478893586,0.0,4.30471427956,0.0,330.65558865438
2016-02-17,0.0,0.0,0.0,0.0,311.81824798831997,0.0,0.013547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9484139619999996,19.44443699464,0.0,4.3356994036,0.0,338.56034534856
2016-02-18,0.0,0.0,0.0,0.0,306.5055,0.0,0.0136183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0170957976899997,19.18357354732,0.0,4.26487632976,0.0,332.98466397477
2016-02-19,0.0,0.0,0.0,0.0,312.28533201168,0.0,0.0136183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9386023457799997,19.3507949089,0.0,4.2656141432000005,0.0,338.85396170956005
2016-02-22,0.0,0.0,0.0,0.0,326.64729,0.0,0.014331299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01513345356,19.58044296768,0.0,4.32094453808,0.0,353.57814225932003
2016-02-23,0.0,0.0,0.0,0.0,322.81743196764,0.0,0.0140461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03377546172,19.22147585918,0.0,4.140197474440001,0.0,349.22692686297995
2016-02-24,0.0,0.0,0.0,0.0,323.45961995596,0.0,0.0144026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08773987308,19.26829792202,0.0,4.14167349112,0.0,349.97173384218
2016-02-25,0.0,0.0,0.0,0.0,324.10768701168,0.0,0.014473899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1632903831599997,19.49125905748,0.0,4.2058570236,0.0,350.98256737592004
2016-02-26,0.0,0.0,0.0,0.0,324.1543669236,0.0,0.014759099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18389463102,19.5247031938,0.0,4.24495778364,0.0,351.12268163206
2016-02-29,0.0,0.0,0.0,0.0,322.5722380764,0.0,0.015258200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1780074942,19.37978109634,0.0,4.15347733676,0.0,349.29876220370005
2016-03-01,0.0,0.0,0.0,0.0,338.05511995596004,0.0,0.0155434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24178352178,20.088792162460003,0.0,4.3674218733200005,0.0,365.76866091352
2016-03-02,0.0,0.0,0.0,0.0,338.73821504404,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24767024088,20.041970326279998,0.0,4.40873545,0.0,366.45313266119996
2016-03-03,0.0,0.0,0.0,0.0,337.1502059618,0.0,0.0175398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2888796764699997,20.0085293632,0.0,4.4234909392,0.0,364.88864574067003
2016-03-04,0.0,0.0,0.0,0.0,335.77824355729996,0.0,0.0168981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2937852757199995,20.0776470636,0.0,4.43013032464,0.0,363.59670432125995
2016-03-07,0.0,0.0,0.0,0.0,328.57388899416,0.0,0.0176111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3703166967900002,19.68746297994,0.0,4.42201500048,0.0,356.07129477136994
2016-03-08,0.0,0.0,0.0,0.0,327.0909990382,0.0,0.016399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3399006238499998,19.36417079548,0.0,4.3364369831600005,0.0,354.14790644068995
2016-03-09,0.0,0.0,0.0,0.0,326.62975846922,0.0,0.016113799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34971224007,19.43774644476,0.0,4.3615197556,0.0,353.79485070965006
2016-03-10,0.0,0.0,0.0,0.0,326.31450851325997,0.0,0.016113799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37129781664,19.373090546460002,0.0,4.3238958698,0.0,353.39890654616
2016-03-11,0.0,0.0,0.0,0.0,332.54970144270004,0.0,0.0179676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3477494782199995,19.7498933037,0.0,4.3777506378,0.0,360.04306246242004
